county_state_id,pop_hispan_prop,pop_un_st,state_name,county_name,pop_un_co,state_id,county_id,pop_co,pop_st,state_abbrev,semester,snap_beneficiaries,snap_biannual_chan,sem,pop_un_co_per,pop_un_st_per,year,month,date
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0115,10259,,Jan15,,3.290785384558622,2015,1,January2015
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0115,9781,,Jan15,,3.290785384558622,2015,1,January2015
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0716,8607,-10.79904653331951,Jul16,,3.290785384558622,2016,7,July2016
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0116,9649,1.568421052631574,Jan16,,3.290785384558622,2016,1,January2016
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0718,8450,-3.868031854379972,Jul18,,3.290785384558622,2018,7,July2018
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0119,8376,-.8757396449704191,Jan19,,3.290785384558622,2019,1,January2019
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0717,8548,.600211839472764,Jul17,,3.290785384558622,2017,7,July2017
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0118,8790,2.83107159569489,Jan18,,3.290785384558622,2018,1,January2018
12121,.0906137840170824,656000,Florida,Suwannee County,,12,121,43653,19934451,FL,0117,8497,-1.278029510863254,Jan17,,3.290785384558622,2017,1,January2017
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0119,4788,33.07392996108949,Jan19,,3.290785384558622,2019,1,January2019
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0117,4138,.266537436394465,Jan17,,3.290785384558622,2017,1,January2017
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0115,4885,,Jan15,,3.290785384558622,2015,1,January2015
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0717,4086,-1.256645722571292,Jul17,,3.290785384558622,2017,7,July2017
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0116,4882,4.049445865302648,Jan16,,3.290785384558622,2016,1,January2016
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0716,4127,-15.46497337156902,Jul16,,3.290785384558622,2016,7,July2016
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0715,4692,-3.950870010235419,Jul15,,3.290785384558622,2015,7,July2015
12123,.0398990346293508,656000,Florida,Taylor County,,12,123,22582,19934451,FL,0118,3799,-7.023984336759669,Jan18,,3.290785384558622,2018,1,January2018
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0716,2475,-8.06092124814265,Jul16,,3.290785384558622,2016,7,July2016
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0718,2323,-2.640402347024307,Jul18,,3.290785384558622,2018,7,July2018
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0116,2692,-2.499094530967039,Jan16,,3.290785384558622,2016,1,January2016
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0117,2376,-4.000000000000004,Jan17,,3.290785384558622,2017,1,January2017
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0119,2259,-2.755058114507103,Jan19,,3.290785384558622,2019,1,January2019
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0717,2402,1.094276094276103,Jul17,,3.290785384558622,2017,7,July2017
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0118,2386,-.6661115736885881,Jan18,,3.290785384558622,2018,1,January2018
12125,.0530612244897959,656000,Florida,Union County,,12,125,15159,19934451,FL,0115,2925,,Jan15,,3.290785384558622,2015,1,January2015
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0115,97450,,Jan15,,3.290785384558622,2015,1,January2015
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0717,80156,-3.596083996824861,Jul17,,3.290785384558622,2017,7,July2017
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0116,95651,.56881505625066,Jan16,,3.290785384558622,2016,1,January2016
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0119,74965,-2.476941289726675,Jan19,,3.290785384558622,2019,1,January2019
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0715,95110,-2.401231400718318,Jul15,,3.290785384558622,2015,7,July2015
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0118,82347,2.733419831328909,Jan18,,3.290785384558622,2018,1,January2018
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0716,83314,-12.89793102006252,Jul16,,3.290785384558622,2016,7,July2016
12127,.1223767612224672,656000,Florida,Volusia County,,12,127,510806,19934451,FL,0117,83146,-.2016467820534329,Jan17,,3.290785384558622,2017,1,January2017
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0717,3647,-6.439199589533096,Jul17,,3.290785384558622,2017,7,July2017
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0117,3898,-1.015744032503807,Jan17,,3.290785384558622,2017,1,January2017
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0119,3421,-1.751866743251007,Jan19,,3.290785384558622,2019,1,January2019
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0115,4687,,Jan15,,3.290785384558622,2015,1,January2015
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0116,4446,.0224971878515223,Jan16,,3.290785384558622,2016,1,January2016
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0718,3482,-7.786016949152542,Jul18,,3.290785384558622,2018,7,July2018
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0118,3776,3.537153825061701,Jan18,,3.290785384558622,2018,1,January2018
12129,.0381776533469076,656000,Florida,Wakulla County,,12,129,31314,19934451,FL,0716,3938,-11.42600089968511,Jul16,,3.290785384558622,2016,7,July2016
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0116,9117,1.763589686348932,Jan16,,3.290785384558622,2016,1,January2016
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0115,9289,,Jan15,,3.290785384558622,2015,1,January2015
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0717,7550,-5.162668006531845,Jul17,,3.290785384558622,2017,7,July2017
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0119,6560,-11.62602721271723,Jan19,,3.290785384558622,2019,1,January2019
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0117,7961,1.738019169329075,Jan17,,3.290785384558622,2017,1,January2017
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0718,7423,-8.583743842364534,Jul18,,3.290785384558622,2018,7,July2018
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0716,7825,-14.17132828781398,Jul16,,3.290785384558622,2016,7,July2016
12131,.0611084024053307,656000,Florida,Walton County,,12,131,61528,19934451,FL,0715,8959,-3.552589083862634,Jul15,,3.290785384558622,2015,7,July2015
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0118,4272,6.933667083854811,Jan18,,3.290785384558622,2018,1,January2018
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0716,4043,-14.95582667227597,Jul16,,3.290785384558622,2016,7,July2016
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0115,4998,,Jan15,,3.290785384558622,2015,1,January2015
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0718,3959,-7.326779026217234,Jul18,,3.290785384558622,2018,7,July2018
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0715,4724,-5.48219287715086,Jul15,,3.290785384558622,2015,7,July2015
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0717,3995,-4.219611603931906,Jul17,,3.290785384558622,2017,7,July2017
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0116,4754,.6350550381033049,Jan16,,3.290785384558622,2016,1,January2016
12133,.0346816081141876,656000,Florida,Washington County,,12,133,24627,19934451,FL,0117,4171,3.165965866930498,Jan17,,3.290785384558622,2017,1,January2017
