,state,county,population,county_name,state_name
1288,26,115,149945.0,Monroe County, Michigan
1289,26,117,62922.0,Montcalm County, Michigan
1290,26,119,9317.0,Montmorency County, Michigan
1291,26,121,172148.0,Muskegon County, Michigan
1292,26,123,47957.0,Newaygo County, Michigan
1293,26,125,1235215.0,Oakland County, Michigan
1294,26,127,26152.0,Oceana County, Michigan
1295,26,129,21103.0,Ogemaw County, Michigan
1296,26,131,6165.0,Ontonagon County, Michigan
1297,26,133,23172.0,Osceola County, Michigan
1298,26,135,8374.0,Oscoda County, Michigan
1299,26,137,24198.0,Otsego County, Michigan
1300,26,139,276583.0,Ottawa County, Michigan
1301,26,141,12955.0,Presque Isle County, Michigan
1302,26,143,23900.0,Roscommon County, Michigan
1303,26,145,195201.0,Saginaw County, Michigan
1304,26,147,160069.0,St. Clair County, Michigan
1305,26,149,60923.0,St. Joseph County, Michigan
1306,26,151,41761.0,Sanilac County, Michigan
1307,26,153,8186.0,Schoolcraft County, Michigan
1308,26,155,68800.0,Shiawassee County, Michigan
1309,26,157,54014.0,Tuscola County, Michigan
1310,26,159,75216.0,Van Buren County, Michigan
1311,26,161,358082.0,Washtenaw County, Michigan
1312,26,163,1767593.0,Wayne County, Michigan
1313,26,165,32829.0,Wexford County, Michigan
1314,27,001,15722.0,Aitkin County, Minnesota
1315,27,003,341249.0,Anoka County, Minnesota
1316,27,005,33375.0,Becker County, Minnesota
1317,27,007,45644.0,Beltrami County, Minnesota
1318,27,009,39457.0,Benton County, Minnesota
1319,27,011,5098.0,Big Stone County, Minnesota
1320,27,013,65524.0,Blue Earth County, Minnesota
1321,27,015,25327.0,Brown County, Minnesota
1322,27,017,35482.0,Carlton County, Minnesota
1323,27,019,97143.0,Carver County, Minnesota
1324,27,021,28633.0,Cass County, Minnesota
1325,27,023,12126.0,Chippewa County, Minnesota
1326,27,025,54041.0,Chisago County, Minnesota
1327,27,027,61402.0,Clay County, Minnesota
1328,27,029,8764.0,Clearwater County, Minnesota
1329,27,031,5215.0,Cook County, Minnesota
1330,27,033,11557.0,Cottonwood County, Minnesota
1331,27,035,63321.0,Crow Wing County, Minnesota
1332,27,037,411402.0,Dakota County, Minnesota
1333,27,039,20361.0,Dodge County, Minnesota
1334,27,041,36862.0,Douglas County, Minnesota
1335,27,043,14119.0,Faribault County, Minnesota
1336,27,045,20877.0,Fillmore County, Minnesota
1337,27,047,30751.0,Freeborn County, Minnesota
1338,27,049,46450.0,Goodhue County, Minnesota
1339,27,051,5943.0,Grant County, Minnesota
1340,27,053,1209265.0,Hennepin County, Minnesota
1341,27,055,18791.0,Houston County, Minnesota
1342,27,057,20640.0,Hubbard County, Minnesota
1343,27,059,38461.0,Isanti County, Minnesota
1344,27,061,45356.0,Itasca County, Minnesota
1345,27,063,10163.0,Jackson County, Minnesota
1346,27,065,15918.0,Kanabec County, Minnesota
1347,27,067,42510.0,Kandiyohi County, Minnesota
1348,27,069,4436.0,Kittson County, Minnesota
1349,27,071,12930.0,Koochiching County, Minnesota
1350,27,073,6916.0,Lac qui Parle County, Minnesota
1351,27,075,10721.0,Lake County, Minnesota
1352,27,077,3901.0,Lake of the Woods County, Minnesota
1353,27,079,27650.0,Le Sueur County, Minnesota
1354,27,081,5793.0,Lincoln County, Minnesota
1355,27,083,25670.0,Lyon County, Minnesota
1356,27,085,35926.0,McLeod County, Minnesota
1357,27,087,5480.0,Mahnomen County, Minnesota
1358,27,089,9406.0,Marshall County, Minnesota
1359,27,091,20193.0,Martin County, Minnesota
1360,27,093,23094.0,Meeker County, Minnesota
1361,27,095,25788.0,Mille Lacs County, Minnesota
1362,27,097,32850.0,Morrison County, Minnesota
1363,27,099,39248.0,Mower County, Minnesota
1364,27,101,8463.0,Murray County, Minnesota
1365,27,103,33226.0,Nicollet County, Minnesota
1366,27,105,21729.0,Nobles County, Minnesota
1367,27,107,6638.0,Norman County, Minnesota
1368,27,109,150104.0,Olmsted County, Minnesota
1369,27,111,57694.0,Otter Tail County, Minnesota
1370,27,113,14156.0,Pennington County, Minnesota
1371,27,115,29067.0,Pine County, Minnesota
1372,27,117,9285.0,Pipestone County, Minnesota
1373,27,119,31550.0,Polk County, Minnesota
1374,27,121,10975.0,Pope County, Minnesota
1375,27,123,531528.0,Ramsey County, Minnesota
1376,27,125,4042.0,Red Lake County, Minnesota
1377,27,127,15578.0,Redwood County, Minnesota
1378,27,129,14995.0,Renville County, Minnesota
1379,27,131,65116.0,Rice County, Minnesota
1380,27,133,9554.0,Rock County, Minnesota
1381,27,135,15609.0,Roseau County, Minnesota
1382,27,137,200353.0,St. Louis County, Minnesota
1383,27,139,139490.0,Scott County, Minnesota
1384,27,141,91188.0,Sherburne County, Minnesota
1385,27,143,14957.0,Sibley County, Minnesota
1386,27,145,153661.0,Stearns County, Minnesota
1387,27,147,36541.0,Steele County, Minnesota
1388,27,149,9762.0,Stevens County, Minnesota
1389,27,151,9483.0,Swift County, Minnesota
1390,27,153,24335.0,Todd County, Minnesota
1391,27,155,3397.0,Traverse County, Minnesota
1392,27,157,21327.0,Wabasha County, Minnesota
1393,27,159,13755.0,Wadena County, Minnesota
1394,27,161,19034.0,Waseca County, Minnesota
1395,27,163,248745.0,Washington County, Minnesota
1396,27,165,10996.0,Watonwan County, Minnesota
1397,27,167,6479.0,Wilkin County, Minnesota
1398,27,169,51145.0,Winona County, Minnesota
1399,27,171,129922.0,Wright County, Minnesota
1400,27,173,10038.0,Yellow Medicine County, Minnesota
1401,28,001,31747.0,Adams County, Mississippi
1402,28,003,37309.0,Alcorn County, Mississippi
1403,28,005,12692.0,Amite County, Mississippi
1404,28,007,19085.0,Attala County, Mississippi
1405,28,009,8378.0,Benton County, Mississippi
1406,28,011,33615.0,Bolivar County, Mississippi
1407,28,013,14724.0,Calhoun County, Mississippi
1408,28,015,10301.0,Carroll County, Mississippi
1409,28,017,17357.0,Chickasaw County, Mississippi
1410,28,019,8320.0,Choctaw County, Mississippi
1411,28,021,9209.0,Claiborne County, Mississippi
1412,28,023,16203.0,Clarke County, Mississippi
1413,28,025,20147.0,Clay County, Mississippi
1414,28,027,24804.0,Coahoma County, Mississippi
1415,28,029,28780.0,Copiah County, Mississippi
1416,28,031,19503.0,Covington County, Mississippi
1417,28,033,170890.0,DeSoto County, Mississippi
1418,28,035,76274.0,Forrest County, Mississippi
1419,28,037,7818.0,Franklin County, Mississippi
1420,28,039,23313.0,George County, Mississippi
1421,28,041,13941.0,Greene County, Mississippi
1422,28,043,21518.0,Grenada County, Mississippi
1423,28,045,46028.0,Hancock County, Mississippi
1424,28,047,198570.0,Harrison County, Mississippi
1425,28,049,244596.0,Hinds County, Mississippi
1426,28,051,18547.0,Holmes County, Mississippi
1427,28,053,8822.0,Humphreys County, Mississippi
1428,28,055,1352.0,Issaquena County, Mississippi
1429,28,057,23511.0,Itawamba County, Mississippi
1430,28,059,140850.0,Jackson County, Mississippi
1431,28,061,16538.0,Jasper County, Mississippi
1432,28,063,7528.0,Jefferson County, Mississippi
1433,28,065,11771.0,Jefferson Davis County, Mississippi
1434,28,067,68313.0,Jones County, Mississippi
1435,28,069,10128.0,Kemper County, Mississippi
1436,28,071,52193.0,Lafayette County, Mississippi
1437,28,073,59623.0,Lamar County, Mississippi
1438,28,075,79233.0,Lauderdale County, Mississippi
1439,28,077,12603.0,Lawrence County, Mississippi
1440,28,079,23011.0,Leake County, Mississippi
1441,28,081,85281.0,Lee County, Mississippi
1442,28,083,30500.0,Leflore County, Mississippi
1443,28,085,34691.0,Lincoln County, Mississippi
1444,28,087,59785.0,Lowndes County, Mississippi
1445,28,089,101791.0,Madison County, Mississippi
1446,28,091,25810.0,Marion County, Mississippi
1447,28,093,36196.0,Marshall County, Mississippi
1448,28,095,36029.0,Monroe County, Mississippi
1449,28,097,10353.0,Montgomery County, Mississippi
1450,28,099,29474.0,Neshoba County, Mississippi
1451,28,101,21652.0,Newton County, Mississippi
1452,28,103,11098.0,Noxubee County, Mississippi
1453,28,105,49424.0,Oktibbeha County, Mississippi
1454,28,107,34319.0,Panola County, Mississippi
1455,28,109,55167.0,Pearl River County, Mississippi
1456,28,111,12174.0,Perry County, Mississippi
1457,28,113,39939.0,Pike County, Mississippi
1458,28,115,30862.0,Pontotoc County, Mississippi
1459,28,117,25339.0,Prentiss County, Mississippi
1460,28,119,7634.0,Quitman County, Mississippi
1461,28,121,147930.0,Rankin County, Mississippi
1462,28,123,28268.0,Scott County, Mississippi
1463,28,125,4662.0,Sharkey County, Mississippi
1464,28,127,27279.0,Simpson County, Mississippi
1465,28,129,16137.0,Smith County, Mississippi
1466,28,131,17995.0,Stone County, Mississippi
1467,28,133,27424.0,Sunflower County, Mississippi
1468,28,135,14776.0,Tallahatchie County, Mississippi
1469,28,137,28338.0,Tate County, Mississippi
1470,28,139,22061.0,Tippah County, Mississippi
1471,28,141,19503.0,Tishomingo County, Mississippi
1472,28,143,10407.0,Tunica County, Mississippi
1473,28,145,27989.0,Union County, Mississippi
1474,28,147,14812.0,Walthall County, Mississippi
1475,28,149,47834.0,Warren County, Mississippi
1476,28,151,48824.0,Washington County, Mississippi
1477,28,153,20517.0,Wayne County, Mississippi
1478,28,155,9922.0,Webster County, Mississippi
1479,28,157,9233.0,Wilkinson County, Mississippi
1480,28,159,18519.0,Winston County, Mississippi
1481,28,161,12380.0,Yalobusha County, Mississippi
1482,28,163,27719.0,Yazoo County, Mississippi
1483,29,117,15057.0,Livingston County, Missouri
1484,29,119,22720.0,McDonald County, Missouri
1485,29,121,15399.0,Macon County, Missouri
1486,29,123,12403.0,Madison County, Missouri
1487,29,125,8987.0,Maries County, Missouri
1488,29,127,28858.0,Marion County, Missouri
1489,29,129,3702.0,Mercer County, Missouri
1490,29,131,25011.0,Miller County, Missouri
1491,29,133,14112.0,Mississippi County, Missouri
1492,29,135,15840.0,Moniteau County, Missouri
1493,29,137,8642.0,Monroe County, Missouri
1494,29,139,11820.0,Montgomery County, Missouri
1495,29,141,20182.0,Morgan County, Missouri
1496,29,143,18229.0,New Madrid County, Missouri
1497,29,145,58741.0,Newton County, Missouri
1498,29,147,23026.0,Nodaway County, Missouri
1499,29,149,10922.0,Oregon County, Missouri
1500,29,151,13704.0,Osage County, Missouri
1501,29,153,9450.0,Ozark County, Missouri
1502,29,155,17599.0,Pemiscot County, Missouri
1503,29,157,19152.0,Perry County, Missouri
1504,29,159,42193.0,Pettis County, Missouri
1505,29,161,44833.0,Phelps County, Missouri
1506,29,163,18475.0,Pike County, Missouri
1507,29,165,94970.0,Platte County, Missouri
1508,29,167,31113.0,Polk County, Missouri
1509,29,169,53302.0,Pulaski County, Missouri
1510,29,171,4877.0,Putnam County, Missouri
1511,29,173,10225.0,Ralls County, Missouri
1512,29,175,25081.0,Randolph County, Missouri
1513,29,177,22921.0,Ray County, Missouri
1514,29,179,6530.0,Reynolds County, Missouri
1515,29,181,13936.0,Ripley County, Missouri
1516,29,183,379856.0,St. Charles County, Missouri
1517,29,185,9444.0,St. Clair County, Missouri
1518,29,186,17937.0,Ste. Genevieve County, Missouri
1519,29,187,66230.0,St. Francois County, Missouri
1520,29,189,1000560.0,St. Louis County, Missouri
1521,29,195,23214.0,Saline County, Missouri
1522,29,197,4396.0,Schuyler County, Missouri
1523,29,199,4893.0,Scotland County, Missouri
1524,29,201,38994.0,Scott County, Missouri
1525,29,203,8256.0,Shannon County, Missouri
1526,29,205,6148.0,Shelby County, Missouri
1527,29,207,29788.0,Stoddard County, Missouri
1528,29,209,31197.0,Stone County, Missouri
1529,29,211,6416.0,Sullivan County, Missouri
1530,29,213,53853.0,Taney County, Missouri
1531,29,215,25690.0,Texas County, Missouri
1532,29,217,20836.0,Vernon County, Missouri
1533,29,219,33290.0,Warren County, Missouri
1534,29,221,25002.0,Washington County, Missouri
1535,29,223,13341.0,Wayne County, Missouri
1536,29,225,37075.0,Webster County, Missouri
1537,29,227,2061.0,Worth County, Missouri
1538,29,229,18378.0,Wright County, Missouri
1539,29,510,316030.0,St. Louis city, Missouri
1540,29,001,25547.0,Adair County, Missouri
1541,29,003,17347.0,Andrew County, Missouri
1542,29,005,5380.0,Atchison County, Missouri
1543,29,007,25868.0,Audrain County, Missouri
1544,29,009,35716.0,Barry County, Missouri
1545,29,011,12075.0,Barton County, Missouri
1546,29,013,16513.0,Bates County, Missouri
1547,29,015,18825.0,Benton County, Missouri
1548,29,017,12282.0,Bollinger County, Missouri
1549,29,019,172773.0,Boone County, Missouri
1550,29,021,89415.0,Buchanan County, Missouri
1551,29,023,42887.0,Butler County, Missouri
1552,29,025,9057.0,Caldwell County, Missouri
1553,29,027,44693.0,Callaway County, Missouri
1554,29,029,44152.0,Camden County, Missouri
1555,29,031,78089.0,Cape Girardeau County, Missouri
1556,29,033,9009.0,Carroll County, Missouri
1557,29,035,6249.0,Carter County, Missouri
1558,29,037,101324.0,Cass County, Missouri
1559,29,039,13932.0,Cedar County, Missouri
1560,29,041,7615.0,Chariton County, Missouri
1561,29,043,82053.0,Christian County, Missouri
1562,29,045,6860.0,Clark County, Missouri
1563,29,047,233135.0,Clay County, Missouri
1564,29,049,20494.0,Clinton County, Missouri
1565,29,051,76603.0,Cole County, Missouri
1566,29,053,17613.0,Cooper County, Missouri
1567,29,055,24545.0,Crawford County, Missouri
1568,29,057,7590.0,Dade County, Missouri
1569,29,059,16508.0,Dallas County, Missouri
1570,29,061,8257.0,Daviess County, Missouri
1571,29,063,12706.0,DeKalb County, Missouri
1572,29,065,15578.0,Dent County, Missouri
1573,29,067,13467.0,Douglas County, Missouri
1574,29,069,31271.0,Dunklin County, Missouri
1575,29,071,102063.0,Franklin County, Missouri
1576,29,073,14875.0,Gasconade County, Missouri
1577,29,075,6745.0,Gentry County, Missouri
1578,29,077,285449.0,Greene County, Missouri
1579,29,079,10231.0,Grundy County, Missouri
1580,29,081,8649.0,Harrison County, Missouri
1581,29,083,21930.0,Henry County, Missouri
1582,29,085,9267.0,Hickory County, Missouri
1583,29,087,4537.0,Holt County, Missouri
1584,29,089,10148.0,Howard County, Missouri
1585,29,091,40265.0,Howell County, Missouri
1586,29,093,10220.0,Iron County, Missouri
1587,29,095,683643.0,Jackson County, Missouri
1588,29,097,117376.0,Jasper County, Missouri
1589,29,099,222453.0,Jefferson County, Missouri
1590,29,101,54229.0,Johnson County, Missouri
1591,29,103,3997.0,Knox County, Missouri
1592,29,105,35505.0,Laclede County, Missouri
1593,29,107,32789.0,Lafayette County, Missouri
1594,29,109,38204.0,Lawrence County, Missouri
1595,29,111,10146.0,Lewis County, Missouri
1596,29,113,54286.0,Lincoln County, Missouri
1597,29,115,12319.0,Linn County, Missouri
1598,30,001,9317.0,Beaverhead County, Montana
1599,30,003,13214.0,Big Horn County, Montana
1600,30,005,6609.0,Blaine County, Montana
1601,30,007,5692.0,Broadwater County, Montana
1602,30,009,10340.0,Carbon County, Montana
1603,30,011,1295.0,Carter County, Montana
1604,30,013,82049.0,Cascade County, Montana
1605,30,015,5837.0,Chouteau County, Montana
1606,30,017,11980.0,Custer County, Montana
1607,30,019,1787.0,Daniels County, Montana
1608,30,021,9431.0,Dawson County, Montana
1609,30,023,9176.0,Deer Lodge County, Montana
1610,30,025,2913.0,Fallon County, Montana
1611,30,027,11429.0,Fergus County, Montana
1612,30,029,94696.0,Flathead County, Montana
1613,30,031,97958.0,Gallatin County, Montana
1614,30,033,1061.0,Garfield County, Montana
1615,30,035,13695.0,Glacier County, Montana
1616,30,037,730.0,Golden Valley County, Montana
1617,30,039,3212.0,Granite County, Montana
1618,30,041,16529.0,Hill County, Montana
1619,30,043,11601.0,Jefferson County, Montana
1620,30,045,1981.0,Judith Basin County, Montana
1621,30,047,29311.0,Lake County, Montana
1622,30,049,65989.0,Lewis and Clark County, Montana
1623,30,051,2292.0,Liberty County, Montana
1624,30,053,19268.0,Lincoln County, Montana
1625,30,055,1678.0,McCone County, Montana
1626,30,057,7810.0,Madison County, Montana
1627,30,059,1960.0,Meagher County, Montana
1628,30,061,4223.0,Mineral County, Montana
1629,30,063,113101.0,Missoula County, Montana
1630,30,065,4778.0,Musselshell County, Montana
1631,30,067,15843.0,Park County, Montana
1632,30,069,445.0,Petroleum County, Montana
1633,30,071,4150.0,Phillips County, Montana
1634,30,073,6166.0,Pondera County, Montana
1635,30,075,1648.0,Powder River County, Montana
1636,30,077,6928.0,Powell County, Montana
1637,30,079,1414.0,Prairie County, Montana
1638,30,081,41130.0,Ravalli County, Montana
